variable,mean,median,sd,mad,2.5%,97.5%,rhat,ess_bulk,ess_tail,compound,lod,perc_present
bw_sd_log_level_2,0.41341797035,0.4125405,0.034522775420158594,0.03382996680000005,0.349479825,0.4845423749999999,1.0001071502738605,6589.783869030199,10979.451914409992,X355.2712_5.67581,31034,1
bw_sd_log_level_3,0.119697382383806,0.07409895,0.16470331321084725,0.07083951756000001,0.0034898115,0.5428760499999981,0.9999949984006317,3430.042351770023,3981.419170927415,X355.2712_5.67581,31034,1
icc_log_level_2,0.6564026757764271,0.6519448064361119,0.07068710975187711,0.05979971602072346,0.5308897615177356,0.830517337081607,0.9999677318541588,3947.7792461959943,5813.109721729954,X369.287_5.886322,44330,1
icc_log_level_3,0.08401177124046563,0.031026648828054067,0.13626269478200365,0.0415134700927339,8.295340770923485e-5,0.5229595707136359,1.0000011352854372,3170.821357189106,5976.082865888819,X369.287_5.886322,44330,1
icc_log_minus_centre_nominator,0.5723909045359614,0.5916848912147156,0.09911871888607532,0.07220364054463708,0.2929987923599451,0.7035374689823517,0.9999766753072459,4193.719843611961,6156.780701644398,X369.287_5.886322,44330,1
icc_log_minus_centre,0.6247651702932822,0.6279355385242673,0.053586971774797536,0.05293382039210497,0.5108727150353829,0.7202382993573635,0.9999927771944358,4336.344398868579,8536.871293448878,X369.287_5.886322,44330,1
wi_sd_log,0.45066570765,0.4490415,0.027862380605160622,0.02766383340000001,0.40030922500000005,0.50979505,1.000105948375787,7363.23309973994,11889.638818481031,X369.287_5.886322,44330,1
bw_sd_log_level_2,0.58422056265,0.5827614999999999,0.047856293767810046,0.04758627090000004,0.49358037499999996,0.68199625,1.0001399252896557,5122.048165446015,9159.38626681154,X369.287_5.886322,44330,1
bw_sd_log_level_3,0.1930005512264625,0.1321655,0.22554850612676092,0.11504397786,0.006746206250000001,0.7747026499999992,1.0000215165574429,3173.3173844153657,5748.821821113096,X369.287_5.886322,44330,1
icc_log_level_2,0.5756198680765406,0.5766031024684726,0.08974857620915846,0.08325311789750832,0.3987299886564845,0.7585610667808977,1.000290615271559,4280.723929618613,6573.678718196976,X369.287_5.951298,35334,0.5134228187919463
icc_log_level_3,0.056839757198624614,0.015763727128100473,0.11024078541805961,0.021938465387904164,2.9425892770537473e-5,0.40860224306873644,1.0010392124273164,5600.259733767262,6243.485303928495,X369.287_5.951298,35334,0.5134228187919463
icc_log_minus_centre_nominator,0.5187801108779161,0.5296430000637671,0.09780952289222977,0.08846984968964246,0.2931505503338306,0.6797970252398352,0.9999928014045112,5112.906314050116,8018.723272727335,X369.287_5.951298,35334,0.5134228187919463
icc_log_minus_centre,0.5497986255371502,0.5542046506066853,0.07971271812694573,0.07959618594639671,0.3801802250501022,0.6927844729915259,1.0000210928002673,4578.406022214906,7438.835226696257,X369.287_5.951298,35334,0.5134228187919463
wi_sd_log,0.5778432985,0.5745275,0.052817315079772935,0.05165230139999993,0.48534927499999997,0.6930258749999998,1.0000282700500163,8331.26075824211,11762.398597265354,X369.287_5.951298,35334,0.5134228187919463
bw_sd_log_level_2,0.64242287985,0.6394945000000001,0.0806086217101261,0.07958893319999984,0.49323655000000005,0.80967205,0.9999976943681632,6309.466167882334,9872.89188520873,X369.287_5.951298,35334,0.5134228187919463
bw_sd_log_level_3,0.1690404430459855,0.1096455,0.2103027563707306,0.10408934298,0.004769703,0.7163942499999986,1.0010574666060215,5578.89860106475,6235.50836670591,X369.287_5.951298,35334,0.5134228187919463
icc_log_level_2,0.40444660390828113,0.40043120322753856,0.11920200016136961,0.10703192740541308,0.18478651904294127,0.6684519729820545,1.0012276995662646,3713.7223545584197,5128.468971013425,X367.2708_5.6734653,32441,0.5167785234899329
icc_log_level_3,0.06887166664621062,0.024051234115356257,0.11786720588216532,0.032775421219694074,6.329604049688071e-5,0.4401267658147975,1.0009182356836253,5515.61606791028,8488.171913768338,X367.2708_5.6734653,32441,0.5167785234899329
icc_log_minus_centre_nominator,0.33557493726207055,0.3398541143549868,0.10219030325846767,0.10124685402218288,0.12025338791518239,0.5255411669102583,1.0001758576063753,3743.627215635415,4865.500381265957,X367.2708_5.6734653,32441,0.5167785234899329
icc_log_minus_centre,0.3603892490847092,0.365084075092608,0.09879421501922403,0.0971454530565231,0.15468633830670495,0.5418854537282839,1.000711199612564,3383.673858279266,4305.161824173422,X367.2708_5.6734653,32441,0.5167785234899329
wi_sd_log,0.9450119382,0.9393075,0.08583457946877127,0.08533845599999991,0.79343185,1.12640125,1.000329855137842,6523.805782841329,7437.507811287543,X367.2708_5.6734653,32441,0.5167785234899329
bw_sd_log_level_2,0.70659125664,0.7093160000000001,0.12837093272957245,0.11942565389999998,0.447701575,0.9502144,1.000613756676163,3979.2970126450355,4924.24224473568,X367.2708_5.6734653,32441,0.5167785234899329
bw_sd_log_level_3,0.26868524500019503,0.185233,0.3098154192563204,0.16712371284,0.00934702075,1.0460799999999992,1.0009331876460619,5526.644867682775,8071.545992596831,X367.2708_5.6734653,32441,0.5167785234899329
icc_log_level_2,0.5133773462520308,0.5045137384045143,0.10527901983694495,0.08928399117303583,0.32960069569756556,0.7707189517315901,1.0003275402924714,4711.647752015772,8234.117516732507,X367.2712_5.67508,39978,0.6812080536912752
icc_log_level_3,0.1070576235693768,0.05053700201699705,0.1465271949879812,0.06161536725308546,2.9379241223142426e-4,0.5694166477773535,1.0000697987498792,4908.078641894116,6936.510632464628,X367.2712_5.67508,39978,0.6812080536912752
icc_log_minus_centre_nominator,0.406319722682654,0.41642394976696706,0.09784299368036176,0.09157624756767464,0.17840140068853075,0.5726822938528576,1.0004461258708897,5592.200013165299,8831.287591308175,X367.2712_5.67508,39978,0.6812080536912752
icc_log_minus_centre,0.45476373527257624,0.4586136634198284,0.0774338765723873,0.07630784878954584,0.2920909063863667,0.5973615610628995,1.0007311549196447,4518.88586332755,7596.190010756494,X367.2712_5.67508,39978,0.6812080536912752
wi_sd_log,0.82982405535,0.8262365,0.06312024234306661,0.06288670290000004,0.71642585,0.960969075,1.00051049456544,7760.4747097539785,12233.467361199951,X367.2712_5.67508,39978,0.6812080536912752
bw_sd_log_level_2,0.759289827,0.758202,0.09252818084137103,0.08976846480000006,0.579952225,0.945917475,1.0004060269931532,5889.007157673986,9197.756918816052,X367.2712_5.67508,39978,0.6812080536912752
bw_sd_log_level_3,0.3532417634739,0.259594,0.3475551024898456,0.19599675479999995,0.019318510000000004,1.3082067499999994,1.0002619458533044,4923.141432029215,6850.9020264411765,X367.2712_5.67508,39978,0.6812080536912752
icc_log_level_2,0.33290287035651683,0.3264755578220731,0.11486258218074408,0.09784936821856911,0.1308240386107179,0.6051605689351098,1.0000696163315272,4089.9343571819045,5922.2355961085095,X367.2705_5.8067245,10473,0.7483221476510067
icc_log_level_3,0.055431877885382376,0.015119952538924685,0.11046858746624516,0.020979560835479638,2.9194140109230782e-5,0.4165696608319908,1.0000411032137337,5773.000059384846,7083.303442733995,X367.2705_5.8067245,10473,0.7483221476510067
icc_log_minus_centre_nominator,0.27747099247113444,0.2807316450283952,0.09013887403715726,0.09020311080064387,0.0902586486582177,0.4447080532424841,0.9999528597066096,4113.741311780446,6616.876500613771,X367.2705_5.8067245,10473,0.7483221476510067
icc_log_minus_centre,0.29380186560849236,0.2971702786313429,0.08837281362034785,0.0880411073554852,0.10973450144711278,0.45668301699691966,0.9999651002527561,3769.6521738277215,5843.229482805384,X367.2705_5.8067245,10473,0.7483221476510067
wi_sd_log,0.6300331057,0.6269215,0.0468069714826381,0.04624155269999997,0.5457274999999999,0.7292819249999998,0.9999594262994203,6533.887536841447,10222.975412927832,X367.2705_5.8067245,10473,0.7483221476510067
bw_sd_log_level_2,0.40278683918,0.40648249999999997,0.07407881371981061,0.06919516590000001,0.243001475,0.5379750249999998,0.999973353956655,4181.1854505300435,6075.903739119166,X367.2705_5.8067245,10473,0.7483221476510067
bw_sd_log_level_3,0.1447818986720645,0.09270545,0.1848175060620093,0.08784827541,0.004071652,0.6322842749999982,1.0000427139981907,5800.979570036103,7097.467010207561,X367.2705_5.8067245,10473,0.7483221476510067
icc_log_level_2,0.7258982572540486,0.7136890205957129,0.08031331476024105,0.06715759563045419,0.5958388255087299,0.9306594188975488,1.0003636303526786,5076.083342467527,6131.197017088228,X399.3341_6.303484,104580,1
icc_log_level_3,0.20755366999783423,0.13185130570754094,0.20560024871462768,0.13102030555058508,0.00761105956520453,0.7890533579677552,1.0005570996452533,3976.5381440065075,5334.216523811538,X399.3341_6.303484,104580,1
icc_log_minus_centre_nominator,0.5183445872562144,0.555535004685481,0.14184602006853161,0.11040781233561037,0.13487388751617674,0.7009917526785044,1.0007265781908756,4435.464945437092,6412.167699374094,X399.3341_6.303484,104580,1
icc_log_minus_centre,0.6536381868729184,0.6558434962546216,0.0489862866969554,0.04875835307777339,0.5510779622115854,0.742206869789201,0.9999747592139651,5078.398506739961,9373.590999325694,X399.3341_6.303484,104580,1
wi_sd_log,0.16450653235,0.1640275,0.01004969877273566,0.009940091700000002,0.14617059999999998,0.18535939999999998,0.9999528718226579,8435.098531558486,13024.366441311833,X399.3341_6.303484,104580,1
bw_sd_log_level_2,0.22705520265,0.2263,0.017588466328084768,0.017330852700000007,0.194309,0.26308659999999995,1.000091163399032,5937.753832506958,10574.584822481314,X399.3341_6.303484,104580,1
bw_sd_log_level_3,0.151183627877825,0.1090135,0.15095746130451954,0.06835786755,0.024619682500000004,0.5437336499999988,1.0004875018521664,4006.053374076538,5362.278437535679,X399.3341_6.303484,104580,1
icc_log_level_2,0.6188707457341287,0.6122347563925407,0.08082654977948502,0.06505746884193316,0.4826757981205689,0.8255941373088509,1.0002170523672795,4403.345530827155,4203.636070449634,X397.3177_6.1425967,38252,1
icc_log_level_3,0.09151098635945974,0.03381110405413419,0.14873718993834006,0.04514554864407393,1.0373615869364598e-4,0.5744569515173342,0.9999616362115814,3849.494473214403,4328.683881010934,X397.3177_6.1425967,38252,1
icc_log_minus_centre_nominator,0.5273597593746691,0.546477478005988,0.10169072347749,0.07586320272323015,0.2431114570912002,0.6642356594875408,1.0000281361083858,4408.608307642084,4348.276374020454,X397.3177_6.1425967,38252,1
icc_log_minus_centre,0.5802633601749002,0.5839030137423968,0.05682176843895837,0.0561918271571598,0.46069278944373443,0.6831220821919995,0.9999935868397817,5122.3663980230795,9383.92204335399,X397.3177_6.1425967,38252,1
wi_sd_log,0.28788322435,0.28691900000000004,0.017718198684503687,0.017621442299999988,0.25536187499999996,0.32482324999999995,1.000011713257265,8596.952473387435,12392.471371824038,X397.3177_6.1425967,38252,1
bw_sd_log_level_2,0.33978044485,0.3391405,0.028855867093153575,0.02863048860000003,0.2856189,0.39903339999999987,1.0001164737709094,6167.70897625619,10934.001609678366,X397.3177_6.1425967,38252,1
bw_sd_log_level_3,0.126121781028465,0.08347525,0.16866717584184018,0.07231477869,0.00460173825,0.5210146499999997,0.9999505554547857,3849.3073793852377,4327.545389532046,X397.3177_6.1425967,38252,1
icc_log_level_2,0.6015730351970763,0.5973842915275598,0.07356972440572034,0.06215594790902145,0.4723156767709565,0.7731127022103236,0.9999515900927816,4921.6194385933895,5788.825999712044,X393.2872_5.8788233,11248,0.9966442953020134
icc_log_level_3,0.05735704523514938,0.014656125401012327,0.11782030207739434,0.02041489567029189,3.0395161162183306e-5,0.43277670275475705,1.000082360065201,4601.915028274567,5397.494961673797,X393.2872_5.8788233,11248,0.9966442953020134
icc_log_minus_centre_nominator,0.5442159899619269,0.5572509505089456,0.08691417235820337,0.06643982634380258,0.31493647901352556,0.6696254942530366,1.0001747074386058,4965.092902096356,5619.42756556886,X393.2872_5.8788233,11248,0.9966442953020134
icc_log_minus_centre,0.5773387939254142,0.5804056925135936,0.05699289971767544,0.056196188597535376,0.4598598293665084,0.6817378702773584,1.000045356334626,5156.344225545951,9390.790183883018,X393.2872_5.8788233,11248,0.9966442953020134
wi_sd_log,0.2250961681,0.2242785,0.013880174161075195,0.013791886500000006,0.20015645,0.25405949999999994,1.0000002150365712,7903.338442195154,11919.744588968973,X393.2872_5.8788233,11248,0.9966442953020134
bw_sd_log_level_2,0.26407242385,0.26328850000000004,0.022482709448049348,0.022158939599999938,0.221757725,0.3100096249999999,1.0000158443982938,6166.806722178499,10354.264611936473,X393.2872_5.8788233,11248,0.9966442953020134
bw_sd_log_level_3,0.0687703322008885,0.042402300000000004,0.09798327001832297,0.040368084539999995,0.00190351,0.3052730749999995,1.0000771822888201,4604.823936185366,5484.685598945268,X393.2872_5.8788233,11248,0.9966442953020134
icc_log_level_2,0.7056489448680121,0.6909726168815704,0.09510558563114857,0.08156148754908457,0.5508823741214008,0.9389263123646423,1.000003940060791,5131.53499344933,5420.9875851694,X425.3496_6.3643765,129853,1
icc_log_level_3,0.2611151578912145,0.1888531835254751,0.2178347749694062,0.16384887012854946,0.02486070309648296,0.8440545986868552,1.0002828366016356,5159.281757901638,5322.120271350369,X425.3496_6.3643765,129853,1
icc_log_minus_centre_nominator,0.4445337869767977,0.47553718778287235,0.1392468234137686,0.11940316135653585,0.09158582194438003,0.6403423743751896,1.0002481502352518,5401.8977260068605,5378.150838858926,X425.3496_6.3643765,129853,1
icc_log_minus_centre,0.6008217829475782,0.6039384039853234,0.05501304026817256,0.05415814052980382,0.48390182251765457,0.6988964316656869,1.000013755900106,5404.866737147647,9004.431831589778,X425.3496_6.3643765,129853,1
wi_sd_log,0.21930728775,0.218552,0.013383743627256313,0.013337469600000006,0.19527197500000001,0.2472981,1.000002354886206,8830.523648719345,11983.28914352253,X425.3496_6.3643765,129853,1
bw_sd_log_level_2,0.2701876817,0.26971049999999996,0.022571143197528728,0.02238725999999996,0.227353875,0.3156816749999999,1.0000598102619018,6497.806662143429,11101.748609778942,X425.3496_6.3643765,129853,1
bw_sd_log_level_3,0.228736507674,0.16820249999999998,0.21225906100296768,0.09525037830000001,0.0557148525,0.8072346749999993,1.000264593641125,5162.505266003471,5369.205521136891,X425.3496_6.3643765,129853,1
icc_log_level_2,0.7075418886404999,0.6944192987802673,0.08933737259520386,0.07541021789536288,0.5630599910002815,0.928877234889304,0.9999688952216496,5329.964080988914,5794.708298583134,X423.3339_6.229799,82879,1
icc_log_level_3,0.23037362249494847,0.15645954284193347,0.21055893121099512,0.1470294076277636,0.015103136365514233,0.8090238814520662,1.0000306318504166,5309.097738230291,5962.928047736222,X423.3339_6.229799,82879,1
icc_log_minus_centre_nominator,0.4771682661455515,0.5110160994537006,0.13859367845596832,0.11341702391584249,0.1155883142916211,0.6637463796554051,1.0000033489123907,5469.378668843974,6003.2097908241385,X423.3339_6.229799,82879,1
icc_log_minus_centre,0.6194275950279337,0.6224898667858363,0.05346490343906205,0.05303200092150369,0.505932586579544,0.715068312300492,0.99996482218652,4914.350212629536,9334.409390933162,X423.3339_6.229799,82879,1
wi_sd_log,0.2227798384,0.222012,0.013710730461491643,0.013411599600000018,0.19801860000000002,0.25164205,0.9999762900915811,8313.629284700099,12209.683201650596,X423.3339_6.229799,82879,1
bw_sd_log_level_2,0.2854896121,0.284736,0.023361744493969702,0.023131525200000006,0.241374175,0.33297374999999996,0.9999530772462663,6138.351123035332,10972.804857251956,X423.3339_6.229799,82879,1
bw_sd_log_level_3,0.2138295005267,0.155307,0.2090651946005008,0.09316369293,0.045611975000000006,0.7462596749999997,1.0000209054525666,5302.825383103324,5788.3792891187895,X423.3339_6.229799,82879,1
icc_log_level_2,0.7343049385466589,0.7316838755027295,0.057017942699422994,0.048422162010371736,0.630258704084507,0.8687776869206661,0.9999929399172471,4546.422341853326,7187.904115946157,X231.1465_1.9472017,42945,0.9597315436241611
icc_log_level_3,0.084160382950562,0.030076172107137422,0.13865457083940333,0.0407369822486478,7.631427373058132e-5,0.5243455352161528,1.000167110706347,3678.2390648358155,6671.3016396546145,X231.1465_1.9472017,42945,0.9597315436241611
icc_log_minus_centre_nominator,0.650144555596097,0.6758608133566788,0.10722022656159882,0.06573148642652088,0.33529440772252456,0.7727397786111195,1.0001889240607782,4353.540390393528,6717.733579791913,X231.1465_1.9472017,42945,0.9597315436241611
icc_log_minus_centre,0.7097182578451053,0.7126048427298879,0.04436018253283792,0.04340282544783605,0.6159122435515936,0.7890395707500724,0.999991837781789,4688.43553239548,8376.08517615136,X231.1465_1.9472017,42945,0.9597315436241611
wi_sd_log,0.32652337895,0.32539700000000005,0.020602865027044493,0.020397610800000028,0.288997025,0.3695925999999999,1.0000347589884564,7259.400067573064,12884.070421802606,X231.1465_1.9472017,42945,0.9597315436241611
bw_sd_log_level_2,0.5135061508,0.5121045,0.03931466300362517,0.03872551199999996,0.44097489999999995,0.5943371999999999,0.9999548316452741,6004.602052649828,9408.972707428582,X231.1465_1.9472017,42945,0.9597315436241611
bw_sd_log_level_3,0.15884577323038,0.106808,0.19127988878764743,0.09556320689999999,0.005480889250000001,0.6461497249999983,1.0001295469254248,3686.0166131050105,6785.649444296797,X231.1465_1.9472017,42945,0.9597315436241611
icc_log_level_2,0.6067734362159944,0.5964847590790039,0.09586287383588488,0.08036153512081946,0.44808466161225324,0.8506621897958487,1.0003741705369584,4730.022705834583,6549.070910889904,X231.1467_2.004427,45301,0.8657718120805369
icc_log_level_3,0.13659212912641605,0.07082410467230053,0.17122503799614636,0.08229346698380723,7.265559149627481e-4,0.6628673372537544,1.0002155417394083,3891.709609671824,5288.1326908590045,X231.1467_2.004427,45301,0.8657718120805369
icc_log_minus_centre_nominator,0.4701813070895784,0.4888236426274344,0.10946466456716661,0.09006089573456451,0.1802053174552142,0.6310877383942538,1.0000118620415572,4768.249798510523,7130.724399238357,X231.1467_2.004427,45301,0.8657718120805369
icc_log_minus_centre,0.5444415708218445,0.5474175466966278,0.064124194167150525,0.06397021150540431,0.4091157239912217,0.6612791310389267,1.0000234343528696,4763.656640035192,8573.995231313515,X231.1467_2.004427,45301,0.8657718120805369
wi_sd_log,0.4041922547,0.4027715,0.02771922521334154,0.027523727700000014,0.35413975,0.4628214499999999,1.0002247484833597,7109.344322195119,10879.212099114055,X231.1467_2.004427,45301,0.8657718120805369
bw_sd_log_level_2,0.44339468375,0.442325,0.04171044269300337,0.04115401079999997,0.3638208,0.5284385999999999,1.0001095080229,5892.509407063044,10497.893881878348,X231.1467_2.004427,45301,0.8657718120805369
bw_sd_log_level_3,0.228779022398824,0.16535,0.23852786855789876,0.1185516612,0.01630084,0.8403732999999993,1.000154830742164,3912.137299854587,5308.931996147895,X231.1467_2.004427,45301,0.8657718120805369
icc_log_level_2,0.32577639265358604,0.31976898711386265,0.10236978614844038,0.08504715207076388,0.14783547644468154,0.5461359206589078,1.000148734938625,3317.4421248151193,3363.6138860526753,X245.1628_2.6156497,111446,0.9832214765100671
icc_log_level_3,0.03838239789064804,0.00786325827737883,0.09468779497421131,0.01105023940610894,1.5811945447082492e-5,0.30816864022549356,1.0003763912293324,4591.061683540262,3473.976131848642,X245.1628_2.6156497,111446,0.9832214765100671
icc_log_minus_centre_nominator,0.28739399476293803,0.29035808253737616,0.08192675723464923,0.08085241338056776,0.11383324484235693,0.4406599854202705,1.0001696915161273,4089.2302899907977,4814.091322976363,X245.1628_2.6156497,111446,0.9832214765100671
icc_log_minus_centre,0.29900596387960104,0.3013105547616149,0.07998090298552303,0.07936357829169406,0.13403244648213244,0.4499577529050167,0.9999525575517119,4064.808692448601,6132.1565669070105,X245.1628_2.6156497,111446,0.9832214765100671
wi_sd_log,0.5028311117,0.5011265,0.03089690857389448,0.030732815399999995,0.44762587500000006,0.56970655,0.9999776397758636,6662.124786386591,9918.690484873245,X245.1628_2.6156497,111446,0.9832214765100671
bw_sd_log_level_2,0.32658809355,0.32856799999999997,0.053272966883950675,0.05083390619999997,0.2140259,0.4241264249999999,0.9999538050444919,4376.856555904125,6383.082926024508,X245.1628_2.6156497,111446,0.9832214765100671
bw_sd_log_level_3,0.089956660903733,0.053547449999999996,0.13675649112427624,0.05252014131,0.00238000475,0.40539449999999977,1.0002938269571289,4577.64127255579,3500.065249634013,X245.1628_2.6156497,111446,0.9832214765100671
icc_log_level_2,0.26017009940911706,0.24915511748440028,0.14007304014859842,0.12335317245217792,0.032840972134048886,0.6063989110639085,1.001519180829554,2913.966324555777,3558.8348944640607,X245.1627_2.5722187,198316,0.5302013422818792
icc_log_level_3,0.0711484250880905,0.02237798987438399,0.1272754305175819,0.030749235478047105,5.2624156054327226e-5,0.4939166216176743,1.0000705454704952,5605.707998714494,6757.339792527265,X245.1627_2.5722187,198316,0.5302013422818792
icc_log_minus_centre_nominator,0.18902167432102657,0.18740408840033151,0.10096420457010584,0.10742867112425687,0.00837274033800131,0.3898464918433711,1.000796798871831,2583.1775304782986,3363.2478645461565,X245.1627_2.5722187,198316,0.5302013422818792
icc_log_minus_centre,0.20337591317198347,0.20375495029341234,0.10372654908840874,0.10914344499667865,0.009417323166268147,0.4056300995125314,1.001292212346958,2481.399084776629,3220.45406345037,X245.1627_2.5722187,198316,0.5302013422818792
wi_sd_log,0.69977299755,0.6966505000000001,0.06143973767543873,0.06221805029999998,0.590879975,0.82906545,1.0008757848344187,5379.087493344219,8848.178103307218,X245.1627_2.5722187,198316,0.5302013422818792
bw_sd_log_level_2,0.339659309779535,0.35165100000000005,0.11122708614859887,0.10186722210000008,0.07454784000000002,0.5288540499999999,1.0010709633852373,2623.861018228098,3263.6859976557957,X245.1627_2.5722187,198316,0.5302013422818792
bw_sd_log_level_3,0.181244356008856,0.11838850000000001,0.22596581544654465,0.10918340832000001,0.005656505500000001,0.7693281,1.0000623465393716,5637.376853932628,6654.9079420946055,X245.1627_2.5722187,198316,0.5302013422818792
icc_log_level_2,0.5962595514390419,0.5885965776494783,0.08605020329511454,0.06922637731644633,0.44823300162272106,0.8183710828708308,1.000044219871629,4214.70141825027,5346.772728068596,X259.1776_3.3649442,61164,1
icc_log_level_3,0.09175227535471485,0.033815158113991196,0.1485497950226709,0.04517203263708725,8.828337988830382e-5,0.5828960005793595,1.0000155497039585,4263.108032489929,5286.384422958619,X259.1776_3.3649442,61164,1
icc_log_minus_centre_nominator,0.504507276084327,0.5226823941009919,0.10033392793234595,0.0772654621596632,0.22131860861314245,0.645675795199621,1.0000397406589625,4970.457372762137,5808.2266976521705,X259.1776_3.3649442,61164,1
icc_log_minus_centre,0.5552954520666584,0.5584623257898456,0.06099615570613556,0.06016585811080073,0.42560541592170414,0.6653205398524186,1.0001629471375904,4220.885086211744,8263.369403959226,X259.1776_3.3649442,61164,1
wi_sd_log,0.328857648,0.327867,0.020083859007761138,0.019684480200000014,0.29232775,0.37174405000000005,1.000138883764259,7400.521795324935,10315.93322530898,X259.1776_3.3649442,61164,1
bw_sd_log_level_2,0.3688783339,0.3682875,0.03337194086508703,0.03262757819999999,0.30478357500000003,0.43520239999999993,1.0000580634083769,5001.75084839888,9983.47742096469,X259.1776_3.3649442,61164,1
bw_sd_log_level_3,0.1392347135188555,0.09248275,0.17751302105257274,0.08111697489,0.0047277115000000005,0.5833139499999983,1.0000188047373098,4248.779605061218,5120.233314793951,X259.1776_3.3649442,61164,1
icc_log_level_2,0.581356447949544,0.5774935548933017,0.07807767715024416,0.06648076132948343,0.4400251895985412,0.7636387067563093,1.0001304583995676,3888.1105653015265,5902.416628812303,X287.2091_4.460352,146765,1
icc_log_level_3,0.06417836642713332,0.018741103399998647,0.1197889538217162,0.025891079478200164,4.2753138604043873e-5,0.4576791324545861,1.0002005354546335,3517.454335585769,5734.279038247867,X287.2091_4.460352,146765,1
icc_log_minus_centre_nominator,0.5171780815224107,0.5295269489926029,0.08855390301799071,0.07196684840761042,0.28453949651173993,0.650138254918353,1.0005003167707098,3748.1107299947344,5666.3898450548195,X287.2091_4.460352,146765,1
icc_log_minus_centre,0.552488704372029,0.555994335916775,0.06113240527075632,0.06016313777121758,0.4227877525791777,0.6634043141773276,1.0001297488438634,3934.9526553746678,8469.792488895371,X287.2091_4.460352,146765,1
wi_sd_log,0.4175273824,0.4161815,0.025966809299689298,0.02560598460000001,0.3705494,0.47204274999999973,0.9999876180698747,6169.861692798775,10000.023626726845,X287.2091_4.460352,146765,1
bw_sd_log_level_2,0.4656006032,0.464563,0.04199768890575791,0.04116883680000002,0.38505927500000003,0.5518891,1.0000362020367066,5299.1063557573225,8899.637180743453,X287.2091_4.460352,146765,1
bw_sd_log_level_3,0.1337129701793085,0.086245,0.16904196143608413,0.08075373789,0.004074788750000001,0.5728475749999998,1.000197558534212,3530.338205116756,5629.15276667964,X287.2091_4.460352,146765,1
icc_log_level_2,0.8572444442460574,0.860902725090879,0.07260970051119513,0.0814125491785665,0.7108897941692023,0.9772025920742209,0.9999936123512284,6664.563919714798,10278.61633460755,X285.1932_3.9859302,51511,1
icc_log_level_3,0.6181655461549855,0.6242808236887923,0.18835635108880835,0.2174841097613554,0.25882901558138754,0.9382478197210856,1.0000437704923058,6727.573728882869,10437.355280974536,X285.1932_3.9859302,51511,1
icc_log_minus_centre_nominator,0.23907889809107188,0.23217193840293165,0.12158113132263201,0.13727112990513363,0.037835968725634946,0.4814757118640454,1.0000844726106213,6633.893383252195,10381.293143898598,X285.1932_3.9859302,51511,1
icc_log_minus_centre,0.624364849670267,0.6273391565807641,0.054163529931596247,0.05373674978725279,0.509109270586181,0.7215011560431984,0.9999974211210438,4445.521761351625,8877.027360584605,X285.1932_3.9859302,51511,1
wi_sd_log,0.44260360765,0.4412835,0.02757232738026788,0.027030021900000017,0.392029,0.5005111250000001,0.9999608353509833,7392.411714148831,12967.752388142479,X285.1932_3.9859302,51511,1
bw_sd_log_level_2,0.57334753605,0.5719384999999999,0.047489282772275175,0.046223761500000037,0.48425595000000005,0.6706871249999999,1.0000724747669578,5288.1603658229515,10234.599820175601,X285.1932_3.9859302,51511,1
bw_sd_log_level_3,1.10731983915,0.934368,0.6491951211375391,0.4264609943999999,0.433256175,2.811188499999999,1.000022022975474,6752.709240146772,10233.340340523811,X285.1932_3.9859302,51511,1
icc_log_level_2,0.8941145593847375,0.9009801681831553,0.05961096867972429,0.06457751945844163,0.7648625523953685,0.9845566111857484,1.0000069976630597,6270.4496029196725,9323.109173705674,X285.194_3.9825153,52072,0.9966442953020134
icc_log_level_3,0.6961112140571935,0.714543822825805,0.16679592228983708,0.18596156970240368,0.34829037182504957,0.9554224989238465,1.0000252435354413,6369.075127608428,9386.44473002272,X285.194_3.9825153,52072,0.9966442953020134
icc_log_minus_centre_nominator,0.198003345327544,0.18515956481518642,0.11095498584448678,0.12159857100486765,0.028243799582319457,0.435413668788387,0.9999923363324753,6362.932748672053,9365.254014255186,X285.194_3.9825153,52072,0.9966442953020134
icc_log_minus_centre,0.6499912100027408,0.6534973997966904,0.04937798983851959,0.04863337044764224,0.5453466568652753,0.7377207298215905,0.9999533265557319,5061.830743401217,8864.21879684451,X285.194_3.9825153,52072,0.9966442953020134
wi_sd_log,0.3856233321,0.38436899999999996,0.02362766277810667,0.023388756299999956,0.34231875,0.43553804999999995,1.000032890976888,7991.7665246697625,12154.549071855798,X285.194_3.9825153,52072,0.9966442953020134
bw_sd_log_level_2,0.52792872275,0.5269135,0.04080932853903471,0.04040603909999998,0.45160649999999997,0.6113681999999999,1.000062156268564,5845.524700356205,10569.711937246431,X285.194_3.9825153,52072,0.9966442953020134
bw_sd_log_level_3,1.2120133536,1.033575,0.688205579986036,0.46247705489999996,0.48216555,3.0031722499999995,1.0000225651636017,6408.332652018403,9556.885741329268,X285.194_3.9825153,52072,0.9966442953020134
icc_log_level_2,0.2692316943163388,0.26119655415200044,0.11658469379760389,0.09311119184089346,0.06995706842639128,0.5398456675033682,1.0001720443628057,2746.9260052422087,3364.493335333271,X285.1935_4.196716,10458,0.9563758389261745
